,valuable
40939,0
40940,0
40941,0
40942,1
40943,0
40944,0
40945,1
40946,0
40947,1
40948,0
40949,1
40950,0
40951,1
40952,1
40953,1
40954,1
40955,1
40956,1
40957,0
40958,0
40959,1
40960,1
40961,1
40962,1
40963,0
40964,1
40965,0
40966,0
40967,1
40968,1
40969,1
40970,1
40971,0
40972,0
40973,1
40974,1
40975,1
40976,0
40977,0
40978,0
40979,0
40980,0
40981,1
40982,0
40983,0
40984,1
40985,1
40986,1
40987,1
40988,0
40989,0
40990,1
40991,0
40992,1
40993,1
40994,1
40995,0
40996,0
40997,0
40998,1
40999,1
41000,1
41001,1
41002,1
41003,1
41004,0
41005,1
41006,0
41007,0
41008,0
41009,1
41010,0
41011,1
41012,1
41013,1
41014,1
41015,1
41016,0
41017,1
41018,0
41019,0
41020,1
41021,1
41022,1
41023,1
41024,0
41025,1
41026,1
41027,1
41028,1
41029,1
41030,0
41031,0
41032,0
41033,1
41034,0
41035,0
41036,0
41037,1
41038,1
41039,1
41040,0
41041,0
41042,1
41043,1
41044,1
41045,1
41046,1
41047,1
41048,1
41049,1
41050,0
41051,1
41052,0
41053,0
41054,0
41055,0
41056,0
41057,0
41058,1
41059,0
41060,0
41061,1
41062,1
41063,1
41064,1
41065,0
41066,1
41067,1
41068,0
41069,0
41070,0
41071,0
41072,1
41073,0
41074,1
41075,1
41076,0
41077,1
41078,0
41079,1
41080,0
41081,0
41082,1
41083,1
41084,1
41085,1
41086,0
41087,1
41088,0
41089,1
41090,1
41091,1
41092,1
41093,0
41094,1
41095,0
41096,0
41097,1
41098,1
41099,1
41100,1
41101,1
41102,0
41103,0
41104,1
41105,1
41106,0
41107,0
41108,1
41109,0
41110,1
41111,1
41112,0
41113,0
41114,0
41115,1
41116,0
41117,1
41118,0
41119,1
41120,1
41121,1
41122,1
41123,0
41124,1
41125,1
41126,1
41127,0
41128,1
41129,0
41130,1
41131,0
41132,1
41133,1
41134,1
41135,1
41136,0
41137,0
41138,1
41139,1
41140,0
41141,1
41142,1
41143,1
41144,0
41145,1
41146,1
41147,0
41148,0
41149,0
41150,1
41151,1
41152,1
41153,0
41154,0
41155,1
41156,1
41157,1
41158,0
41159,1
41160,0
41161,0
41162,1
41163,0
41164,1
41165,1
41166,0
41167,0
41168,1
41169,0
41170,1
41171,1
41172,1
41173,1
41174,0
41175,1
41176,1
41177,1
41178,0
41179,0
41180,1
41181,1
41182,1
41183,1
41184,0
41185,0
41186,1
41187,1
41188,0
41189,1
41190,0
41191,0
41192,1
41193,0
41194,0
41195,1
41196,1
41197,1
41198,0
41199,1
41200,1
41201,1
41202,1
41203,1
41204,0
41205,1
41206,0
41207,0
41208,1
41209,1
41210,1
41211,1
41212,1
41213,1
41214,1
41215,1
41216,1
41217,0
41218,1
41219,0
41220,1
41221,1
41222,1
41223,1
41224,1
41225,0
41226,0
41227,1
41228,1
41229,0
41230,1
41231,1
41232,1
41233,1
41234,1
41235,1
41236,1
41237,1
41238,1
41239,0
41240,1
41241,1
41242,1
41243,1
41244,1
41245,1
41246,0
41247,1
41248,1
41249,1
41250,1
41251,1
41252,0
41253,1
41254,1
41255,1
41256,0
41257,1
41258,1
41259,0
41260,1
41261,0
41262,1
41263,1
41264,1
41265,0
41266,1
41267,1
41268,1
41269,0
41270,1
41271,1
41272,1
41273,1
41274,1
41275,1
41276,1
41277,0
41278,1
41279,1
41280,1
41281,1
41282,1
41283,0
41284,0
41285,1
41286,0
41287,1
41288,1
41289,1
41290,0
41291,1
41292,1
41293,1
41294,1
41295,1
41296,0
41297,1
41298,1
41299,1
41300,0
41301,1
41302,1
41303,1
41304,1
41305,0
41306,0
41307,0
41308,0
41309,0
41310,1
41311,0
41312,0
41313,1
41314,1
41315,1
41316,0
41317,1
41318,1
41319,1
41320,1
41321,0
41322,0
41323,1
41324,1
41325,1
41326,1
41327,1
41328,0
41329,0
41330,0
41331,0
41332,0
41333,1
41334,1
41335,1
41336,1
41337,0
41338,0
41339,1
41340,0
41341,1
41342,1
41343,1
41344,1
41345,1
41346,0
41347,1
41348,0
41349,1
41350,1
41351,0
41352,0
41353,1
41354,1
41355,1
41356,1
41357,1
41358,1
41359,0
41360,1
41361,0
41362,0
41363,1
41364,1
41365,1
41366,0
41367,1
41368,1
41369,0
41370,1
41371,0
41372,0
41373,0
41374,0
41375,1
41376,0
41377,1
41378,1
41379,1
41380,1
41381,0
41382,1
41383,1
41384,0
41385,1
41386,1
41387,1
41388,0
41389,1
41390,1
41391,1
41392,0
41393,1
41394,1
41395,1
41396,1
41397,1
41398,1
41399,1
41400,1
41401,0
41402,1
41403,1
41404,0
41405,1
41406,1
41407,1
41408,1
41409,1
41410,1
41411,0
41412,0
41413,0
41414,1
41415,1
41416,1
41417,1
41418,1
41419,1
41420,1
41421,1
41422,1
41423,0
41424,0
41425,1
41426,1
41427,1
41428,1
41429,0
41430,1
41431,1
41432,0
41433,0
41434,0
41435,0
41436,1
41437,1
41438,0
41439,1
41440,1
41441,1
41442,1
41443,0
41444,1
41445,1
41446,0
41447,0
41448,0
41449,0
41450,0
41451,1
41452,0
41453,0
41454,1
41455,0
41456,1
41457,0
41458,0
41459,1
41460,1
41461,0
41462,0
41463,1
41464,0
41465,0
41466,1
41467,1
41468,1
41469,1
41470,1
41471,1
41472,0
41473,1
41474,1
41475,1
41476,1
41477,1
41478,1
41479,0
41480,1
41481,0
41482,1
41483,0
41484,1
41485,0
41486,0
41487,1
41488,1
41489,0
41490,0
41491,1
41492,1
41493,1
41494,1
41495,1
41496,0
41497,1
41498,0
41499,1
41500,1
41501,0
41502,1
41503,0
41504,0
41505,1
41506,1
41507,0
41508,0
41509,0
41510,0
41511,0
41512,1
41513,0
41514,1
41515,1
41516,1
41517,0
41518,0
41519,1
41520,1
41521,1
41522,1
41523,1
41524,0
41525,0
41526,0
41527,0
41528,1
41529,0
41530,1
41531,0
41532,0
41533,1
41534,1
41535,0
41536,1
41537,1
41538,1
41539,0
41540,1
41541,0
41542,0
41543,0
41544,1
41545,1
41546,0
41547,1
41548,1
41549,0
41550,1
41551,1
41552,1
41553,1
41554,1
41555,1
41556,0
41557,1
41558,1
41559,0
41560,0
41561,1
41562,1
41563,1
41564,0
41565,1
41566,1
41567,1
41568,0
41569,1
41570,0
41571,1
41572,1
41573,1
41574,1
41575,1
41576,0
41577,1
41578,0
41579,0
41580,0
41581,1
41582,0
41583,1
41584,0
41585,1
41586,0
41587,1
41588,0
41589,0
41590,1
41591,0
41592,0
41593,0
41594,0
41595,0
41596,0
41597,0
41598,1
41599,1
41600,0
41601,1
41602,1
41603,0
41604,1
41605,1
41606,1
41607,0
41608,0
41609,1
41610,0
41611,1
41612,0
41613,0
41614,1
41615,0
41616,0
41617,0
41618,1
41619,0
41620,0
41621,1
41622,1
41623,1
41624,0
41625,1
41626,1
41627,1
41628,1
41629,0
41630,1
41631,1
41632,1
41633,0
41634,1
41635,1
41636,1
41637,1
41638,1
41639,0
41640,1
41641,1
41642,0
41643,0
41644,1
41645,0
41646,0
41647,0
41648,1
41649,0
41650,1
41651,1
41652,1
41653,1
41654,0
41655,0
41656,0
41657,0
41658,0
41659,1
41660,1
41661,1
41662,1
41663,0
41664,1
41665,1
41666,0
41667,1
41668,1
41669,1
41670,1
41671,1
41672,0
41673,0
41674,0
41675,1
41676,1
41677,1
41678,0
41679,1
41680,1
41681,1
41682,1
41683,0
41684,0
41685,0
41686,0
41687,0
41688,0
41689,1
41690,1
41691,0
41692,0
41693,0
41694,1
41695,0
41696,0
41697,0
41698,0
41699,0
41700,0
41701,0
41702,0
41703,0
41704,0
41705,1
41706,0
41707,1
41708,0
41709,0
41710,1
41711,0
41712,1
41713,1
41714,1
41715,1
41716,0
41717,0
41718,0
41719,0
41720,0
41721,0
41722,1
41723,1
41724,1
41725,1
41726,1
41727,0
41728,1
41729,1
41730,0
41731,0
41732,1
41733,0
41734,0
41735,0
41736,1
41737,1
41738,1
41739,1
41740,0
41741,0
41742,0
41743,1
41744,1
41745,1
41746,1
41747,0
41748,0
41749,0
41750,0
41751,0
41752,0
41753,0
41754,0
41755,0
41756,0
41757,0
41758,0
41759,0
41760,0
41761,0
41762,0
41763,0
41764,0
41765,0
41766,0
41767,0
41768,0
41769,0
41770,0
41771,0
41772,0
41773,0
41774,0
41775,0
41776,0
41777,0
41778,0
41779,0
41780,0
41781,0
41782,0
41783,0
41784,0
41785,0
41786,0
41787,0
41788,0
41789,0
41790,0
41791,0
41792,0
41793,0
41794,0
41795,0
41796,0
41797,0
41798,0
41799,0
41800,0
41801,0
41802,0
41803,0
41804,0
41805,0
41806,0
41807,0
41808,0
41809,0
41810,0
41811,0
41812,0
41813,0
41814,0
41815,0
41816,0
41817,0
41818,0
41819,0
41820,0
41821,0
41822,1
41823,0
41824,0
41825,0
41826,0
41827,0
41828,0
41829,0
41830,0
41831,0
41832,0
41833,0
41834,0
41835,0
41836,0
41837,0
41838,0
41839,0
41840,0
41841,0
41842,0
41843,0
41844,0
41845,0
41846,0
41847,0
41848,0
41849,0
41850,0
41851,1
41852,1
41853,0
41854,0
41855,0
41856,0
41857,0
41858,0
41859,0
41860,0
41861,0
41862,1
41863,0
41864,0
41865,0
41866,1
41867,0
41868,0
41869,0
41870,1
41871,0
41872,0
41873,0
41874,0
41875,0
41876,0
41877,0
41878,0
41879,0
41880,0
41881,0
41882,0
41883,0
41884,0
41885,0
41886,0
41887,0
41888,0
41889,0
41890,0
41891,0
41892,0
41893,0
41894,0
41895,0
41896,0
41897,1
41898,0
41899,0
41900,0
41901,0
41902,0
41903,0
41904,0
41905,0
41906,0
41907,0
41908,0
41909,0
41910,0
41911,1
41912,0
41913,0
41914,0
41915,0
41916,0
41917,1
41918,0
41919,0
41920,0
41921,0
41922,0
41923,0
41924,0
41925,0
41926,0
41927,0
41928,0
41929,0
41930,0
41931,0
41932,0
41933,0
41934,0
41935,0
41936,0
41937,0
41938,0
41939,0
41940,0
41941,0
41942,0
41943,0
41944,0
41945,0
41946,1
41947,0
41948,0
41949,0
41950,0
41951,0
41952,0
41953,0
41954,0
41955,0
41956,0
41957,0
41958,0
41959,0
41960,0
41961,0
41962,0
41963,0
41964,0
41965,0
41966,0
41967,0
41968,0
41969,0
41970,0
41971,0
41972,0
41973,0
41974,0
41975,0
41976,0
41977,0
41978,0
41979,0
41980,0
41981,0
41982,0
41983,0
41984,0
41985,0
41986,0
41987,0
41988,0
41989,0
41990,0
41991,0
41992,0
41993,0
41994,0
41995,0
41996,0
41997,0
41998,0
41999,0
42000,0
42001,0
42002,0
42003,0
42004,0
42005,0
42006,0
42007,0
42008,0
42009,0
42010,0
42011,0
42012,0
42013,0
42014,0
42015,0
42016,0
42017,0
42018,0
42019,0
42020,0
42021,0
42022,0
42023,0
42024,1
42025,0
42026,0
42027,0
42028,0
42029,0
42030,0
42031,0
42032,0
42033,0
42034,0
42035,0
42036,0
42037,0
42038,0
42039,0
42040,0
42041,0
42042,0
42043,0
42044,0
42045,1
42046,1
42047,0
42048,0
42049,0
42050,0
42051,0
42052,0
42053,0
42054,0
42055,0
42056,0
42057,0
42058,0
42059,0
42060,0
42061,0
42062,0
42063,0
42064,0
42065,1
42066,0
42067,0
42068,0
42069,0
42070,0
42071,0
42072,0
42073,0
42074,1
42075,0
42076,0
42077,0
42078,0
42079,0
42080,0
42081,0
42082,0
42083,0
42084,0
42085,0
42086,0
42087,0
42088,0
42089,0
42090,0
42091,0
42092,0
42093,0
42094,0
42095,0
42096,0
42097,0
42098,0
42099,0
42100,0
42101,0
42102,0
42103,0
42104,0
42105,0
42106,0
42107,0
42108,0
42109,0
42110,0
42111,0
42112,0
42113,0
42114,0
42115,0
42116,0
42117,1
42118,0
42119,0
42120,0
42121,0
42122,1
42123,0
42124,0
42125,0
42126,0
42127,0
42128,0
42129,0
42130,0
42131,0
42132,0
42133,0
42134,1
42135,1
42136,1
42137,0
42138,0
42139,1
42140,0
42141,1
42142,0
42143,0
42144,0
42145,0
42146,0
42147,0
42148,0
42149,0
42150,0
42151,0
42152,0
42153,0
42154,0
42155,0
42156,0
42157,0
42158,0
42159,0
42160,0
42161,0
42162,0
42163,0
42164,0
42165,0
42166,0
42167,0
42168,0
42169,0
42170,0
42171,0
42172,0
42173,0
42174,0
42175,0
42176,0
42177,0
42178,0
42179,0
42180,0
42181,0
42182,0
42183,0
42184,0
42185,1
42186,0
42187,0
42188,0
42189,0
42190,1
42191,0
42192,1
42193,1
42194,0
42195,0
42196,0
42197,0
42198,1
42199,0
42200,0
42201,0
42202,0
42203,0
42204,1
42205,0
42206,0
42207,0
42208,0
42209,0
42210,0
42211,0
42212,1
42213,1
42214,0
42215,0
42216,0
42217,0
42218,0
42219,0
42220,0
42221,1
42222,0
42223,0
42224,0
42225,0
42226,0
42227,0
42228,0
42229,0
42230,0
42231,0
42232,0
42233,0
42234,1
42235,0
42236,0
42237,0
42238,0
42239,0
42240,0
42241,0
42242,0
42243,0
42244,0
42245,0
42246,0
42247,0
42248,0
42249,1
42250,0
42251,0
42252,1
42253,0
42254,0
42255,0
42256,1
42257,0
42258,0
42259,0
42260,0
42261,0
42262,1
42263,0
42264,1
42265,1
42266,1
42267,0
42268,0
42269,0
42270,0
42271,0
42272,0
42273,0
42274,0
42275,0
42276,0
42277,0
42278,0
42279,0
42280,0
42281,0
42282,0
42283,1
42284,0
42285,0
42286,0
42287,0
42288,0
42289,0
42290,0
42291,0
42292,0
42293,0
42294,0
42295,0
42296,0
42297,0
42298,0
42299,0
42300,0
42301,0
42302,0
42303,0
42304,1
42305,0
42306,0
42307,0
42308,0
42309,0
42310,1
42311,1
42312,0
42313,1
42314,0
42315,0
42316,0
42317,1
42318,0
42319,0
42320,0
42321,0
42322,1
42323,1
42324,0
42325,1
42326,0
42327,0
42328,0
42329,0
42330,0
42331,0
42332,0
42333,0
42334,0
42335,0
42336,0
42337,0
42338,1
42339,0
42340,0
42341,1
42342,0
42343,0
42344,0
42345,1
42346,0
42347,0
42348,1
42349,0
42350,0
42351,0
42352,0
42353,0
42354,0
42355,1
42356,0
42357,0
42358,0
42359,1
42360,0
42361,0
42362,0
42363,0
42364,0
42365,0
42366,0
42367,0
42368,0
42369,0
42370,0
42371,0
42372,0
42373,0
42374,1
42375,0
42376,0
42377,1
42378,0
42379,1
42380,0
42381,1
42382,0
42383,0
42384,0
42385,1
42386,0
42387,0
42388,0
42389,0
42390,0
42391,0
42392,0
42393,0
42394,0
42395,0
42396,1
42397,1
42398,1
42399,0
42400,0
42401,0
42402,0
42403,0
42404,1
42405,1
42406,0
42407,0
42408,0
42409,0
42410,0
42411,0
42412,1
42413,1
42414,0
42415,1
42416,0
42417,0
42418,1
42419,0
42420,1
42421,0
42422,1
42423,0
42424,1
42425,0
42426,0
42427,0
42428,0
42429,1
42430,1
42431,0
42432,0
42433,0
42434,1
42435,1
42436,0
42437,0
42438,0
42439,0
42440,0
42441,1
42442,0
42443,1
42444,0
42445,0
42446,0
42447,0
42448,1
42449,0
42450,0
42451,0
42452,0
42453,0
42454,1
42455,1
42456,1
42457,1
42458,0
42459,0
42460,1
42461,1
42462,0
42463,0
42464,0
42465,0
42466,0
42467,0
42468,1
42469,1
42470,1
42471,1
42472,0
42473,1
42474,1
42475,0
42476,0
42477,1
42478,1
42479,1
42480,0
42481,0
42482,1
42483,0
42484,0
42485,0
42486,0
42487,0
42488,0
42489,0
42490,0
42491,0
42492,0
42493,0
42494,1
42495,0
42496,1
42497,0
42498,0
42499,0
42500,0
42501,0
42502,0
42503,1
42504,0
42505,0
42506,1
42507,0
42508,0
42509,0
42510,1
42511,1
42512,0
42513,1
42514,1
42515,0
42516,0
42517,1
42518,1
42519,0
42520,0
42521,1
42522,1
42523,0
42524,0
42525,0
42526,0
42527,0
42528,0
42529,1
42530,1
42531,1
42532,1
42533,1
42534,0
42535,1
42536,0
42537,0
42538,1
42539,1
42540,1
42541,1
42542,1
42543,1
42544,1
42545,1
42546,1
42547,0
42548,1
42549,0
42550,0
42551,0
42552,0
42553,0
42554,1
42555,1
42556,1
42557,1
42558,0
42559,1
42560,1
42561,0
42562,1
42563,1
42564,0
42565,0
42566,0
42567,1
42568,1
42569,1
42570,0
42571,1
42572,1
42573,0
42574,1
42575,0
42576,1
42577,1
42578,1
42579,0
42580,1
42581,0
42582,1
42583,1
42584,0
42585,0
42586,1
42587,1
42588,0
42589,1
42590,0
42591,0
42592,0
42593,1
42594,1
42595,0
42596,0
42597,0
42598,1
42599,0
42600,1
42601,0
42602,0
42603,0
42604,1
42605,1
42606,1
42607,1
42608,1
42609,0
42610,1
42611,0
42612,0
42613,1
42614,1
42615,0
42616,0
42617,0
42618,0
42619,1
42620,0
42621,0
42622,0
42623,0
42624,1
42625,1
42626,1
42627,0
42628,0
42629,0
42630,0
42631,0
42632,1
42633,0
42634,1
42635,0
42636,1
42637,0
42638,1
42639,1
42640,0
42641,0
42642,1
42643,1
42644,1
42645,1
42646,1
42647,1
42648,0
42649,0
42650,0
42651,0
42652,0
42653,0
42654,1
42655,0
42656,0
42657,0
42658,0
42659,0
42660,1
42661,0
42662,0
42663,1
42664,1
42665,0
42666,0
42667,1
42668,0
42669,0
42670,1
42671,0
42672,0
42673,1
42674,1
42675,0
42676,0
42677,1
42678,0
42679,0
42680,0
42681,0
42682,1
42683,0
42684,0
42685,1
42686,1
42687,1
42688,1
42689,1
42690,0
42691,1
42692,1
42693,0
42694,1
42695,1
42696,0
42697,0
42698,1
42699,0
42700,0
42701,1
42702,0
42703,1
42704,0
42705,1
42706,1
42707,0
42708,1
42709,1
42710,1
42711,1
42712,0
42713,1
42714,1
42715,1
42716,1
42717,1
42718,1
42719,1
42720,1
42721,1
42722,0
42723,0
42724,1
42725,1
42726,1
42727,0
42728,1
42729,1
42730,0
42731,1
42732,0
42733,0
42734,0
42735,1
42736,1
42737,0
42738,1
42739,1
42740,1
42741,1
42742,1
42743,0
42744,1
42745,1
42746,0
42747,0
42748,0
42749,0
42750,0
42751,1
42752,0
42753,1
42754,1
42755,1
42756,1
42757,0
42758,1
42759,1
42760,1
42761,0
42762,1
42763,0
42764,1
42765,0
42766,1
42767,0
42768,0
42769,0
42770,1
42771,1
42772,1
42773,0
42774,0
42775,1
42776,1
42777,1
42778,1
42779,1
42780,0
42781,0
42782,1
42783,1
42784,1
42785,0
42786,0
42787,1
42788,1
42789,1
42790,1
42791,0
42792,1
42793,1
42794,0
42795,1
42796,1
42797,0
42798,1
42799,1
42800,0
42801,1
42802,1
42803,1
42804,1
42805,1
42806,0
42807,0
42808,1
42809,0
42810,0
42811,0
42812,1
42813,1
42814,0
42815,0
42816,1
42817,0
42818,1
42819,0
42820,1
42821,0
42822,1
42823,1
42824,0
42825,0
42826,1
42827,0
42828,1
42829,1
42830,0
42831,0
42832,1
42833,0
42834,1
42835,0
42836,1
42837,1
42838,1
42839,1
42840,1
42841,0
42842,1
42843,0
42844,1
42845,1
42846,0
42847,1
42848,0
42849,1
42850,0
42851,0
42852,1
42853,1
42854,1
42855,0
42856,0
42857,1
42858,1
42859,1
42860,1
42861,1
42862,0
42863,1
42864,1
42865,1
42866,1
42867,1
42868,0
42869,1
42870,1
42871,1
42872,1
42873,1
42874,1
42875,1
42876,1
42877,1
42878,0
42879,0
42880,0
42881,1
42882,0
42883,0
42884,1
42885,1
42886,0
42887,0
42888,1
42889,0
42890,0
42891,1
42892,1
42893,1
42894,0
42895,0
42896,1
42897,1
42898,0
42899,1
42900,1
42901,0
42902,0
42903,0
42904,1
42905,0
42906,1
42907,1
42908,1
42909,1
42910,1
42911,1
42912,1
42913,1
42914,1
42915,1
42916,0
42917,0
42918,0
42919,1
42920,0
42921,1
42922,0
42923,1
42924,0
42925,1
42926,0
42927,0
42928,1
42929,0
42930,0
42931,1
42932,1
42933,1
42934,0
42935,0
42936,0
42937,1
42938,1
42939,1
42940,1
42941,1
42942,1
42943,0
42944,1
42945,1
42946,1
42947,0
42948,1
42949,1
42950,1
42951,1
42952,1
42953,1
42954,0
42955,1
42956,1
42957,1
42958,1
42959,1
42960,1
42961,0
42962,0
42963,1
42964,0
42965,1
42966,1
42967,1
42968,1
42969,0
42970,0
42971,1
42972,0
42973,1
42974,0
42975,1
42976,0
42977,1
42978,0
42979,0
42980,0
42981,0
42982,1
42983,1
42984,0
42985,1
42986,1
42987,0
42988,0
42989,0
42990,1
42991,1
42992,0
42993,0
42994,1
42995,0
42996,1
42997,1
42998,0
42999,0
43000,1
43001,1
43002,1
43003,1
43004,0
43005,0
43006,1
43007,1
43008,1
43009,0
43010,1
43011,0
43012,1
43013,0
43014,1
43015,1
43016,1
43017,1
43018,0
43019,1
43020,1
43021,0
43022,1
43023,1
43024,0
43025,1
43026,1
43027,1
43028,0
43029,1
43030,0
43031,0
43032,0
43033,0
43034,1
43035,1
43036,1
43037,0
43038,0
43039,1
43040,1
43041,0
43042,1
43043,1
43044,1
43045,0
43046,0
43047,1
43048,1
43049,0
43050,1
43051,1
43052,1
43053,1
43054,1
43055,0
43056,0
43057,0
43058,0
43059,0
43060,0
43061,0
43062,1
43063,1
43064,1
43065,0
43066,0
43067,1
43068,1
43069,0
43070,0
43071,1
43072,1
43073,1
43074,1
43075,0
43076,1
43077,0
43078,0
43079,1
43080,0
43081,0
43082,0
43083,1
43084,1
43085,1
43086,0
43087,1
43088,0
43089,1
43090,1
43091,1
43092,1
43093,1
43094,1
43095,1
43096,1
43097,1
43098,1
43099,1
43100,1
43101,1
43102,1
43103,1
43104,1
43105,0
43106,0
43107,0
43108,0
43109,1
43110,1
43111,1
43112,0
43113,1
43114,0
43115,1
43116,1
43117,1
43118,1
43119,0
43120,1
43121,0
43122,0
43123,0
43124,1
43125,1
43126,1
43127,1
43128,1
43129,1
43130,0
43131,0
43132,1
43133,1
43134,1
43135,0
43136,0
43137,0
43138,1
43139,1
43140,0
43141,0
43142,1
43143,1
43144,1
43145,1
43146,0
43147,0
43148,0
43149,0
43150,0
43151,0
43152,1
43153,0
43154,0
43155,0
43156,0
43157,1
43158,0
43159,1
43160,0
43161,1
43162,1
43163,1
43164,1
43165,1
43166,0
43167,1
43168,1
43169,1
43170,0
43171,0
43172,1
43173,0
43174,0
43175,1
43176,0
43177,1
43178,1
43179,0
43180,1
43181,1
43182,1
43183,1
43184,0
43185,1
43186,0
43187,1
43188,1
43189,0
43190,0
43191,0
43192,1
43193,0
43194,1
43195,1
43196,0
43197,1
43198,1
43199,0
43200,0
43201,0
43202,0
43203,1
43204,0
43205,1
43206,1
43207,0
43208,1
43209,0
43210,1
43211,1
43212,0
43213,1
43214,1
43215,1
43216,1
43217,1
43218,0
43219,0
43220,1
43221,0
43222,1
43223,0
43224,0
43225,1
43226,0
43227,0
43228,1
43229,1
43230,1
43231,1
43232,1
43233,0
43234,1
43235,0
43236,0
43237,0
43238,1
43239,1
43240,1
43241,1
43242,1
43243,1
43244,0
43245,0
43246,1
43247,0
43248,0
43249,1
43250,0
43251,0
43252,1
43253,1
43254,0
43255,1
43256,1
43257,1
43258,1
43259,0
43260,1
43261,0
43262,1
43263,1
43264,0
43265,1
43266,1
43267,1
43268,1
43269,0
43270,1
43271,1
43272,0
43273,1
43274,0
43275,0
43276,1
43277,1
43278,0
43279,1
43280,1
43281,1
43282,0
43283,0
43284,0
43285,1
43286,1
43287,1
43288,1
43289,1
43290,0
43291,1
43292,1
43293,1
43294,1
43295,1
43296,0
43297,0
43298,1
43299,0
43300,1
43301,1
43302,0
43303,1
43304,0
43305,1
43306,1
43307,1
43308,1
43309,1
43310,0
43311,0
43312,1
43313,1
43314,1
43315,1
43316,1
43317,0
43318,1
43319,0
43320,0
43321,1
43322,0
43323,0
43324,0
43325,1
43326,0
43327,1
43328,1
43329,1
43330,0
43331,1
43332,1
43333,1
43334,1
43335,1
43336,1
43337,1
43338,1
43339,1
43340,0
43341,1
43342,1
43343,1
43344,1
43345,0
43346,0
43347,0
43348,1
43349,1
43350,0
43351,0
43352,0
43353,0
43354,1
43355,0
43356,1
43357,0
43358,1
43359,0
43360,0
43361,0
43362,0
43363,0
43364,0
43365,1
43366,0
43367,1
43368,0
43369,1
43370,1
43371,0
43372,0
43373,1
43374,1
43375,0
43376,1
43377,1
43378,1
43379,0
43380,0
43381,1
43382,0
43383,0
43384,0
43385,0
43386,0
43387,0
43388,0
43389,1
43390,0
43391,1
43392,1
43393,0
43394,0
43395,0
43396,1
43397,0
43398,0
43399,1
43400,0
43401,0
43402,1
43403,0
43404,1
43405,0
43406,0
43407,1
43408,1
43409,0
43410,0
43411,1
43412,1
43413,0
43414,0
43415,1
43416,0
43417,0
43418,1
43419,0
43420,1
43421,1
43422,0
43423,0
43424,0
43425,1
43426,1
43427,0
43428,0
43429,0
43430,1
43431,1
43432,0
43433,0
43434,1
43435,1
43436,0
43437,0
43438,1
43439,0
43440,0
43441,0
43442,0
43443,0
43444,1
43445,1
43446,1
43447,1
43448,1
43449,0
43450,0
43451,1
43452,1
43453,1
43454,0
43455,1
43456,0
43457,1
43458,1
43459,0
43460,1
43461,0
43462,0
43463,0
43464,0
43465,0
43466,0
43467,0
43468,0
43469,0
43470,0
43471,0
43472,0
43473,0
43474,0
43475,0
43476,0
43477,0
43478,0
43479,0
43480,0
43481,0
43482,0
43483,0
43484,0
43485,0
43486,0
43487,0
43488,0
43489,0
43490,0
43491,0
43492,0
43493,0
43494,0
43495,0
43496,0
43497,0
43498,0
43499,0
43500,0
43501,0
43502,0
43503,0
43504,0
43505,0
43506,0
43507,0
43508,0
43509,0
43510,0
43511,0
43512,0
43513,0
43514,0
43515,0
43516,0
43517,0
43518,0
43519,0
43520,0
43521,1
43522,0
43523,0
43524,0
43525,0
43526,0
43527,0
43528,0
43529,0
43530,0
43531,0
43532,1
43533,0
43534,0
43535,0
43536,0
43537,0
43538,0
43539,0
43540,0
43541,0
43542,0
43543,0
43544,1
43545,0
43546,0
43547,0
43548,0
43549,0
43550,0
43551,0
43552,0
43553,0
43554,0
43555,0
43556,0
43557,0
43558,0
43559,0
43560,0
43561,0
43562,0
43563,0
43564,0
43565,0
43566,0
43567,0
43568,0
43569,0
43570,0
43571,0
43572,0
43573,0
43574,0
43575,0
43576,0
43577,0
43578,0
43579,0
43580,0
43581,0
43582,1
43583,0
43584,0
43585,0
43586,0
43587,0
43588,0
43589,0
43590,0
43591,0
43592,0
43593,0
43594,0
43595,0
43596,0
43597,0
43598,0
43599,0
43600,0
43601,0
43602,0
43603,0
43604,0
43605,0
43606,0
43607,0
43608,0
43609,0
43610,0
43611,0
43612,0
43613,0
43614,0
43615,0
43616,0
43617,0
43618,0
43619,0
43620,0
43621,0
43622,0
43623,0
43624,0
43625,0
43626,0
43627,0
43628,0
43629,0
43630,0
43631,0
43632,1
43633,0
43634,0
43635,0
43636,0
43637,0
43638,0
43639,0
43640,0
43641,1
43642,0
43643,0
43644,1
43645,0
43646,0
43647,0
43648,0
43649,0
43650,0
43651,0
43652,0
43653,0
43654,0
43655,0
43656,1
43657,1
43658,0
43659,0
43660,0
43661,0
43662,0
43663,0
43664,0
43665,0
43666,0
43667,0
43668,0
43669,0
43670,0
43671,0
43672,0
43673,0
43674,0
43675,0
43676,0
43677,0
43678,0
43679,0
43680,0
43681,0
43682,0
43683,0
43684,0
43685,0
43686,0
43687,0
43688,0
43689,0
43690,0
43691,0
43692,0
43693,0
43694,0
43695,0
43696,0
43697,0
43698,0
43699,0
43700,0
43701,0
43702,0
43703,0
43704,0
43705,0
43706,0
43707,0
43708,0
43709,0
43710,0
43711,0
43712,0
43713,0
43714,0
43715,0
43716,0
43717,0
43718,0
43719,0
43720,0
43721,0
43722,1
43723,0
43724,0
43725,0
43726,0
43727,0
43728,0
43729,0
43730,0
43731,0
43732,0
43733,0
43734,0
43735,0
43736,0
43737,0
